cve_ent,municipalitie,population,total_cases,cases_rate,cases_rate_last_60_days,total_deaths,deaths_rate,deaths_rate_last_60_days,pct_obesity_up20years,pct_hypertension_up20years,pct_diabetes_up20years
12007,Arcelia,32547,247,758.9025102159953,3.0724797984453254,30,92.17439395335975,3.0724797984453254,32.84361542865595,19.53927289343032,11.38071418462525
12008,Atenango del Rio,8914,25,280.4577069777877,11.21830827911151,5,56.09154139555755,0.0,28.86589514961102,19.2104620415281,12.273914863255074
12009,Atlamajalcingo del Monte,5284,10,189.25056775170324,0.0,5,94.62528387585162,0.0,14.503974536447211,15.580060680972329,8.303095322260882
12010,Atlixtac,28136,14,49.75831674722775,3.554165481944839,3,10.66249644583452,3.554165481944839,18.140205769387137,13.505517276161639,8.839505390975244
12011,Atoyac de Alvarez,62574,569,909.3233611404098,17.57918624348771,57,91.09214689807268,3.196215680634129,34.182938257651415,20.011459850170187,11.154717026590566
12012,Ayutla de los Libres,70242,462,657.7261467498079,162.29606218501752,45,64.06423507303323,17.08379601947553,29.947437347840577,9.538149009343025,8.69541864056488
12013,Azoyu,13164,65,493.7708903068976,45.5788514129444,14,106.35065329687023,7.596475235490732,30.02071486847177,18.640084730980405,10.54170333082916
12014,Benito Juarez,15926,148,929.2980032651012,0.0,10,62.79040562602034,0.0,37.55235016348566,22.14072109993225,12.743412741795028
12015,Buenavista de Cuellar,13737,116,844.4347382980272,29.118439251656117,10,72.79609812914028,0.0,33.62078922049707,23.11163427499324,11.39735088078058
12016,Coahuayutla de Jose Maria Izazaga,12661,8,63.18616223047153,0.0,4,31.59308111523577,0.0,34.555454039024205,17.007366402065802,11.167320094240804
12017,Cocula,14050,112,797.153024911032,14.234875444839856,19,135.23131672597864,0.0,33.8862750235,22.850004874332967,12.223514723574542
12018,Copala,14641,69,471.2792842018988,6.830134553650706,8,54.64107642920565,0.0,35.6428349120444,19.146087357209755,10.757004559190532
12019,Copalillo,15096,21,139.10969793322732,0.0,2,13.248542660307368,0.0,24.924256718090163,14.172261454526865,11.960810322908452
12020,Copanatoyac,20779,21,101.06357380047164,4.812551133355791,2,9.625102266711584,0.0,22.41226482889151,13.592857186359142,9.31605676469014
12021,Coyuca de Benitez,78931,266,337.0032053312387,12.669293433505214,44,55.74489110742294,2.533858686701042,40.09568386787753,20.889168641239944,11.16740639665254
12022,Coyuca de Catalan,40408,246,608.7903385468223,14.848544842605426,46,113.83884379330826,2.474757473767571,34.85313623063618,20.780863543583326,13.09052201229356
12023,Cuajinicuilapa,27919,156,558.7592678820874,28.65432142985064,17,60.89043303843261,10.74537053619399,37.00921397002447,19.39501195828927,10.13436558764064
12024,Cualac,7807,27,345.84347380555914,12.80901754835404,1,12.80901754835404,12.80901754835404,21.482826360676793,17.305241183083343,10.401982812551056
12025,Cuautepec,16569,42,253.48542458808615,6.0353672520972905,10,60.3536725209729,0.0,31.86803202754624,16.330150507608817,9.504108491979784
12026,Cuetzala del Progreso,8951,51,569.768740922802,0.0,5,55.859680482627645,0.0,26.06426463253868,22.024095991346428,13.775098075360052
12027,Cutzamala de Pinzon,20384,76,372.8414442700157,9.8116169544741,24,117.73940345368916,4.905808477237049,30.618804731815892,22.045911527619673,13.414627159840833
12028,Chilapa de Alvarez,133299,500,375.0965873712481,48.76255635826225,44,33.00849968866983,0.7501931747424961,29.317429884475725,14.87346376062628,10.245090237546034
12029,Chilpancingo de los Bravo,284330,7121,2504.484226075335,93.90496957760348,489,171.98325888931876,4.923856082720782,39.66474765996811,17.72235467344735,10.442694415577561
12030,Florencio Villarreal,21527,110,510.98620337250895,111.4878989176383,14,65.03460770195568,0.0,35.178199285265,17.742396884975353,9.3714867178322
12031,General Canuto A. Neri,5936,11,185.3099730458221,0.0,2,33.692722371967655,0.0,21.95991842869975,22.85502446480325,10.486220208457132
12032,General Heliodoro Castillo,37840,293,774.3128964059197,293.3403805496829,11,29.069767441860463,15.856236786469344,32.05480978273532,12.339168081229221,7.613659396272296
12033,Huamuxtitlan,15763,95,602.6771553638266,12.687940112922666,17,107.84749095984267,0.0,26.633388619485054,19.34091489269213,11.782904520049719
12034,Huitzuco de los Figueroa,38696,254,656.39859416994,33.595203638618976,43,111.12259665081662,10.336985734959685,32.08156588253779,23.254408240345505,13.970962251637848
12035,Iguala de la Independencia,158141,2110,1334.252344426809,31.617354133336708,299,189.0717777173535,1.8970412480002024,39.97491107753092,23.63372873438517,12.000651145577338
12036,Igualapa,11614,134,1153.7799207852593,378.85310831754776,12,103.32357499569486,17.220595832615807,28.909315542891417,16.54187304558325,8.414150511155462
12037,Ixcateopan de Cuauhtemoc,6451,14,217.02061695861107,31.00294527980158,1,15.50147263990079,0.0,22.223532818897677,22.44727659895039,11.649708593195616
12038,Zihuatanejo de Azueta,130796,2447,1870.8523196428025,97.86231994862229,197,150.61622679592648,6.116394996788892,42.686689991303844,17.23496474125717,10.616759533251662
12039,Juan R. Escudero,25742,287,1114.9094864423898,15.5388081734131,23,89.34814699712533,0.0,34.93832447539181,18.25379284887874,11.676572873019568
12040,Leonardo Bravo,26857,97,361.1721338943293,11.170272182298842,15,55.85136091149421,3.723424060766281,32.146698177468835,13.13835745533667,9.106677484635929
12041,Malinaltepec,28166,44,156.21671518852517,0.0,4,14.201519562593198,0.0,15.253862431729292,14.686893874006646,8.046451452449796
12042,Martir de Cuilapan,19306,77,398.83973894126177,150.21236921164405,16,82.87578990987258,5.179736869367036,25.756512310872026,15.319848128760704,11.004789823876592
12043,Metlatonoc,19095,16,83.79156847342236,0.0,1,5.236973029588897,0.0,13.478591528968625,14.2777518579145,7.735549011236878
12044,Mochitlan,13196,67,507.7296150348591,22.73416186723249,9,68.20248560169748,0.0,33.306718909641944,17.519311029365884,12.506657009173189
12045,Olinala,26372,49,185.80312452601245,3.791900500530866,7,26.543303503716064,0.0,27.037458054917106,15.546029149318061,9.150853641335269
12046,Ometepec,69853,646,924.7992212217084,21.47366612743905,60,85.8946645097562,2.86315548365854,34.47949054883001,18.205714322906,8.67333933532735
12047,Pedro Ascencio Alquisiras,7049,4,56.74563767910342,0.0,3,42.55922825932756,0.0,21.114216600251144,18.186935682932912,10.19127986445209
12048,Petatlan,45389,288,634.5149705875873,30.844477736896604,30,66.095309436207,4.4063539624138,38.61935503468728,17.38197903683932,10.393191737731115
12049,Pilcaya,13270,34,256.21703089675964,0.0,7,52.750565184626986,0.0,33.83436181297721,20.745674816499573,11.662066070878911
12050,Pungarabato,38809,529,1363.0858821407403,5.153443788811874,82,211.2911953412868,0.0,36.400074287808735,17.80149271555008,11.520516646440937
12051,Quechultenango,36981,93,251.48048998134172,21.63273032097564,13,35.1531867715854,2.7040912901219545,30.655855823086174,15.469949526230996,10.037754468967
12052,San Luis Acatlan,45121,134,296.97923361627625,39.89273287382815,17,37.67646993639325,4.432525874869794,31.101332139559457,8.848180188067237,9.252473795417698
12053,San Marcos,50859,173,340.1561178945713,41.29062702766472,35,68.81771171277454,5.898661003952103,33.007266820377296,17.980171529027192,11.270809124180653
12054,San Miguel Totolapan,28289,113,399.4485489059352,3.534942910671993,19,67.16391530276786,0.0,27.005530993246076,15.617968629994028,9.250348840003873
